condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode
3,7,1560,920,1999-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98188
5,7,1090,0,1967-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
4,6,1380,100,1942-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98168
4,8,1400,1400,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98005
3,8,1820,0,1921-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98119
3,11,4410,1430,1988-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98004
3,9,2150,830,1999-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98112
3,7,1220,0,1973-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98001
3,8,1300,530,1977-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,8,2900,0,2002-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98074
3,7,1520,420,1987-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98027
4,6,1750,0,1944-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98166
4,8,1210,640,1982-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98032
3,9,2180,1040,1937-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98199
5,6,1080,0,1908-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98030
3,8,3090,900,1937-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002010,98125
4,6,820,100,1904-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98119
3,7,1290,0,1979-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98058
3,8,2090,0,2006-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98011
3,9,1900,0,1996-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98033
3,6,1360,0,1941-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98168
4,6,1000,0,1915-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98118
3,7,1920,250,1980-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98122
4,5,820,0,1923-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98022
4,7,1090,0,1962-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98092
4,8,1290,540,1986-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
3,9,3010,0,2001-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98056
3,9,3130,1020,1963-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002000,98039
3,9,2130,800,1913-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98112
4,7,1520,0,1989-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
4,6,1250,0,1971-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98070
5,7,2230,530,1942-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
3,8,1330,0,1978-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98058
4,7,1500,200,1924-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
5,7,1210,840,1941-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98144
4,8,2040,1100,1959-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98040
4,7,1840,190,1908-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
4,6,1400,700,1916-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98126
4,7,1010,0,1959-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98003
3,7,1980,0,1962-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98024
4,8,2100,0,1978-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
3,7,840,0,1951-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
3,7,1190,500,1976-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98106
4,7,2140,0,1983-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98031
3,7,1350,460,1997-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98199
3,8,2600,0,1989-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
3,8,1470,180,1959-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98040
4,7,1230,1230,1938-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98112
3,7,2880,1440,1973-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002014,98115
3,9,2600,0,1978-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
4,7,1930,0,1988-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98011
5,7,1260,930,1952-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98107
4,7,1200,220,1954-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
3,7,1670,420,2005-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98019
3,8,2290,0,1983-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002012,98075
3,9,2290,180,1976-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98074
3,6,840,0,1959-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98023
5,7,1400,700,1908-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98126
4,7,1360,0,1955-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
5,9,2270,1150,1948-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
5,7,1490,440,1929-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98105
4,7,1180,1000,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
3,7,1670,0,1955-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98028
3,8,1650,1070,2008-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98146
4,8,3170,0,1979-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98007
3,7,1010,600,1941-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98108
3,8,2370,0,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98029
4,10,2590,0,1976-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98042
3,10,1990,860,1980-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98122
3,7,1660,0,1922-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,11,5550,0,2005-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
4,7,1130,1070,1942-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98177
4,7,1250,770,1963-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98168
4,7,1760,0,1966-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98031
3,7,1810,0,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
5,6,1310,0,1951-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98178
3,7,3000,0,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
5,6,1080,0,1923-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
4,9,1550,620,1930-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98109
5,6,740,0,1924-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
4,11,4540,750,1988-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98053
4,11,4540,750,1988-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98053
3,8,2370,0,1985-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
4,7,1390,500,1901-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,7,1160,0,1998-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98002
4,8,1550,0,1958-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98040
3,9,3090,0,1990-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
3,8,2610,0,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
3,7,1230,0,1966-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98058
4,6,1280,0,1985-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98002
3,6,940,940,1919-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98126
4,6,1220,0,1948-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98155
3,8,1120,230,2006-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98136
3,8,2370,0,1995-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98024
3,10,3040,0,1987-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98074
5,7,2080,0,1963-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98070
4,7,880,680,1942-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
3,8,2980,0,2005-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98029
4,7,870,0,1948-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,7,1100,560,1988-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,7,1440,430,1978-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98011
3,7,960,450,1953-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98004
4,9,1630,550,1975-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98023
5,7,1520,1100,1955-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
3,8,1870,580,1990-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98056
3,8,3250,0,2007-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98031
3,7,1150,0,1952-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98125
3,8,2780,0,2001-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98053
4,7,1360,0,1985-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
3,9,1540,1270,1979-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98008
5,8,1780,0,1962-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98005
3,7,1100,0,1969-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98042
3,8,2230,0,2000-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98065
3,8,1140,570,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98116
3,8,2620,0,1987-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98075
4,7,1190,800,1944-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98126
3,7,1450,0,1960-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98027
4,7,1050,580,1975-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98092
3,7,730,0,2008-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98144
4,7,1140,840,1926-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
4,6,1730,0,1954-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98031
3,8,1100,250,1953-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98022
5,7,740,670,1908-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98107
4,7,1180,1180,1961-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
5,6,1190,0,1961-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
5,9,2400,1360,1950-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98105
4,6,1220,0,1946-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98198
5,10,2920,0,1995-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98077
3,9,1320,270,1927-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98199
3,9,3510,0,2013-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98033
3,8,1320,0,2006-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98107
3,7,1090,520,1975-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98028
4,7,1410,0,1951-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98177
3,7,1570,600,1962-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98155
3,7,1390,500,1906-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98119
3,9,3260,0,2007-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98027
4,8,1540,540,1984-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
4,8,1740,300,1930-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
4,7,1250,0,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98003
2,6,850,0,1906-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98118
2,6,850,0,1906-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98118
5,8,1600,0,1963-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
3,9,2400,0,1993-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98056
4,8,1750,120,1992-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98033
3,7,860,860,1969-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98028
3,7,1030,0,1969-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98072
3,9,1100,90,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98105
3,6,910,0,1900-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98112
3,7,1150,140,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98029
3,8,1280,250,2010-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98122
3,9,2330,0,1983-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002001,98045
3,7,1200,890,1952-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
4,8,1050,520,1971-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98122
4,8,1560,0,1973-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98070
3,5,880,620,1928-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98055
3,7,1430,730,1987-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
4,6,780,0,1943-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98146
4,7,1360,980,1956-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98028
3,8,2070,1500,1946-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001982,98039
3,6,720,0,1907-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
4,8,2990,0,1974-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98092
4,7,1860,0,1961-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98030
4,6,1950,0,1931-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98065
3,7,1490,370,1955-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98028
5,7,830,720,1942-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98126
4,7,1210,400,1979-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98023
4,7,980,830,1906-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
3,7,1730,0,1905-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98144
4,7,1230,0,1978-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
4,7,1730,400,1916-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
4,7,1610,580,1973-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98033
3,10,4130,0,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98029
3,7,1680,0,1989-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98019
4,7,1480,0,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98125
4,8,1210,580,1963-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98030
5,9,1900,910,1910-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
3,8,1980,380,1977-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98126
3,6,1460,0,1982-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98019
3,8,1460,700,1960-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
4,8,1320,1290,1965-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98007
3,7,2170,0,2006-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98065
3,7,1360,800,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98168
5,7,1010,1010,1958-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98126
3,10,2980,0,2006-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98027
3,7,990,310,1903-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98102
5,8,2420,670,1985-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
4,8,2280,0,1984-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98027
4,7,1260,0,1985-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
3,8,1020,510,1952-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
3,8,1390,440,1996-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98028
4,7,1190,420,1969-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98056
3,8,2170,0,2000-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98075
3,12,5020,0,1998-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98074
4,8,1620,0,1988-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98003
3,7,1080,0,1981-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98023
4,8,1940,0,1987-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98027
3,9,2360,0,1996-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
3,8,1390,620,2014-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98029
4,6,800,0,1903-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
3,7,970,0,1949-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98125
3,11,3720,0,2007-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98027
3,8,2010,0,1985-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98028
3,7,1430,0,1924-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98105
3,8,2250,0,1956-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98028
3,7,1330,800,1955-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98178
4,7,1290,330,1989-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98042
3,10,2310,830,2009-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98027
3,7,870,0,1946-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98107
3,7,1120,700,1987-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98001
4,7,1510,0,1974-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98001
3,7,1320,0,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
3,8,1800,0,1989-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98029
3,7,1120,0,1942-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001994,98115
4,7,2160,0,1981-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98019
3,9,3220,0,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98075
3,6,960,0,1951-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98126
5,7,1840,800,1925-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98122
3,8,2430,0,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
3,7,1020,450,1941-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,8,1340,700,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98003
4,7,1670,0,1992-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
4,6,1010,0,1955-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98198
3,5,540,0,1961-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98177
3,7,800,440,1951-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,7,1510,0,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,7,1120,700,1918-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98116
5,5,760,240,1915-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98002
4,7,1030,1010,1963-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98056
4,10,2190,1500,1951-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98199
3,9,2310,0,1988-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
4,6,1090,0,1969-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
5,6,1150,0,1906-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,8,2100,0,2009-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98058
4,8,1240,910,1982-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98033
5,7,1730,770,1941-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001984,98106
3,9,3530,0,1925-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98144
3,7,870,420,1951-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98136
3,7,1410,600,1955-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98178
3,5,420,0,1922-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98108
3,8,2180,0,1920-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002005,98122
3,6,1150,0,1947-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98155
4,7,1130,870,1949-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
3,8,1390,1390,1966-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
4,8,1550,0,1965-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001986,98070
3,7,1480,700,1959-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98198
4,7,1320,250,1906-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98119
3,9,1660,600,1986-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98077
3,7,1600,0,1909-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,7,930,700,1954-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98108
3,6,890,0,1910-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98118
3,7,1350,0,1979-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,9,2850,0,1951-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98155
5,6,1350,0,1925-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98022
3,10,3280,0,2001-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98003
3,7,1090,0,1922-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98144
3,9,2990,0,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98074
4,7,1340,0,1963-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
4,7,1340,0,1963-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
3,6,720,0,1949-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98106
4,7,1480,850,1980-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98055
5,6,1280,0,1941-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98028
3,9,1280,290,2015-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98199
3,7,1510,0,1920-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98106
3,8,2470,0,2002-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98155
4,7,990,200,1917-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98118
3,8,1981,0,2013-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98092
4,7,1590,0,1959-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98002
3,7,1150,0,1957-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98008
3,7,1220,940,1955-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98118
3,9,1770,0,1953-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98177
4,8,1780,690,2001-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98108
3,8,1710,0,1982-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
4,8,1860,0,1986-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
4,5,1150,0,1946-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98001
4,9,2910,940,1963-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98177
